latitude,longitude,altitude,geometry,state_code,source,name,ward_code,poi_type,global_id
6.44175,3.14735,,Point,LA,OSGOF,St Phillp's Anglican Church Ese Ofin Riverine,LASOJO02,Church,7b344d53-0b41-41e8-a010-70578734907d
6.58085,3.34123,,Point,LA,OSGOF,Ogo Oluwa Shogunle,LASOIO20,Church,7b391ece-29ba-4e65-9967-ab200741b99d
6.45293,3.10335,,Point,LA,OSGOF,Cherubim And Seraphim Church Riverine,LASOJO03,Church,7bcd2828-726c-46e5-a41f-b85819f639e2
6.66162,3.32323,,Point,LA,OSGOF,St Andrew Church Ifako,LASIOE12,Church,7bd1920b-5359-4856-8851-8ec2e87f155d
6.52513,3.34019,,Point,LA,OSGOF,United African Methodist Church Mushin,LASMUN01,Church,7bde7dfa-2eb6-43aa-9b34-991602e371a4
6.4296,3.1057,,Point,LA,OSGOF,St Michael African Church Moba,LASBDY15,Church,7bdf7e44-309b-413e-9507-8b893feea3a9
6.49731,3.32884,,Point,LA,OSGOF,Redeemed Christian Church Of God 2 Ijeshatedo,LASSUE02,Church,7c11f673-dd9c-4502-ab41-984f53ec00f8
6.49695,3.33023,,Point,LA,OSGOF,Cherubim And Seraphim Church 1 Ijeshatedo,LASSUE21,Church,7c14ae0a-8ccf-4383-a632-89ea2b856efe
6.5604,3.3858,,Point,LA,OSGOF,Gospel Apostolic Church Soluyi,LASKSE06,Church,7c1b9265-ec83-4178-997b-9c2aac717d5d
6.45349,3.33556,,Point,LA,OSGOF,Redeemed Christian Church Of God 1 Onibaba,LASATO07,Church,7c242b5a-e9a0-4aea-ba2c-0a5e419cf3cf
6.55007,3.32171,,Point,LA,OSGOF,Cherubim And Seraphim Church Ajao Estate,LASOIO04,Church,7c455cee-a5e0-421e-92ba-7bd646c473bc
6.46454,3.32814,,Point,LA,OSGOF,Celestial Church Of Christ Alaba,LASATO14,Church,7c50c671-c85e-41bf-a391-de706836bc84
6.39418,2.86647,,Point,LA,OSGOF,Catholic Church Yovoyan Bad,LASBDY05,Church,7c835fd9-5149-4b41-a9b3-bdaa9f5992d5
6.47162,3.636,,Point,LA,OSGOF,St Peter'ss Anglican Church Sango Tedo,LASEOA18,Church,7cc0be47-6023-4f56-b03c-fcf61d423be1
6.62359,3.98506,,Point,LA,OSGOF,First Africa Church Poka,LASEPE15,Church,7d397144-370e-4d8d-ba1d-9a6229a8c48b
6.49985,3.33499,,Point,LA,OSGOF,The Redeemed Church 2 Itire,LASSUE21,Church,7d4787c3-b764-4a00-8bc6-6947370ac287
6.5055,3.33263,,Point,LA,OSGOF,Deeper Life Bible Church Itire,LASMUN14,Church,7de34745-05b1-4201-9867-de2b18e081a0
6.50405,3.34236,,Point,LA,OSGOF,Christ Apostolic Church Ikate,LASSUE08,Church,7e0384f0-ee22-41c6-9b57-a82bed5de792
6.4691,3.34757,,Point,LA,OSGOF,First Baptist Church Amukoko,LASATO12,Church,7e11596d-fd38-417d-a5b3-e9c43ddde0af
6.42416,3.14402,,Point,LA,OSGOF,Celestial Christian Church Origele Riverine,LASOJO09,Church,7e2a626f-c00b-4689-81db-f3e851886fdd
6.45381,3.39308,,Point,LA,OSGOF,Fountain Of Deliverance Church Popo Aguda,LASLID17,Church,7e64b3e3-9b83-498a-898c-aa58e28774d7
6.46465,3.3546,,Point,LA,OSGOF,Baptist Church Oridilu,LASATO05,Church,7e894f75-8bcb-4e54-97b8-0979efb170e3
6.56699,3.34364,,Point,LA,OSGOF,Gospel Penticostal Church Shogunle,LASOIO16,Church,7eb28a8f-c28c-424d-9874-e7e26fca604a
6.55199,3.38897,,Point,LA,OSGOF,Celestial Church Of God Church Gbagada,LASKSE06,Church,7ede60f1-66ee-4f45-a808-6867d3afcddd
6.60512,3.31592,,Point,LA,OSGOF,Trem Valey Estate,LASIKA13,Church,7ee8dc35-e512-40a6-b284-c26a4f076dd5
6.56642,3.277,,Point,LA,OSGOF,The Apostolic Church Isheri Olofin,LASAMO28,Church,7f4fa94a-bdff-4add-bf4a-6493fae22e73
6.47957,3.37458,,Point,LA,OSGOF,The Church Of New Jerusalem,LASLMD08,Church,7f568b17-1487-4172-b9a4-5096c9ae256e
6.53582,3.38572,,Point,LA,OSGOF,Christ Apostolic Church Orisun,LASSMU14,Church,7f8d52da-7e9d-4afc-bfac-8b330461076f
6.4855,3.38374,,Point,LA,OSGOF,The Cathedral Church St Jude,LASLMD09,Church,7fcb5a89-c33d-4ee8-a320-c62f130e727b
6.6042,3.38806,,Point,LA,OSGOF,Redeemed Christian Church Of God Fountain Of Life Aiyedere,LASKSE19,Church,7ff3b2f7-ae49-45a4-9054-63d591d42a31
6.53053,3.34262,,Point,LA,OSGOF,Mountain Of Fire And Miracle Mushin,LASMUN01,Church,7ff68580-77fe-46ed-a94f-a070ade33383
6.46351,3.32835,,Point,LA,OSGOF,Baptist Church Alaba,LASATO14,Church,7ffbf89a-38ab-4f71-8fd3-b1ede1cb869d
6.64517,3.47966,,Point,LA,OSGOF,Anglican Church Igbo Olomu,LASIKU06,Church,8024384a-6083-44cb-8fc9-eda9b1cd7257
6.51638,3.65524,,Point,LA,OSGOF,Evangelical Church Ipeshu,LASEPE12,Church,809270f4-7e53-470f-a1b6-04bfc9a36d29
6.53154,3.34806,,Point,LA,OSGOF,Mountain Of Fire Miracle Shadd,LASMUN12,Church,80c7f731-70d6-4eb6-9bde-df42a08f084c
6.48592,3.38371,,Point,LA,OSGOF,St Micheal Chapel Sango Egba,LASLMD09,Church,8104ff22-11fb-4661-bb43-0d6b8b87e151
6.60749,3.29586,,Point,LA,OSGOF,Word Of Faith Bible Int,LASAMO12,Church,81062a33-2514-47e4-bbf7-785a8a99d03d
6.6036,3.31415,,Point,LA,OSGOF,Redeemed Christian Church Of God Higher Ground,LASAMO35,Church,811cd23b-8edf-4242-b70b-4c0d87a1bcb2
6.42934,3.49213,,Point,LA,OSGOF,St Rapheal Orisuniye Ccc,LASEOA13,Church,8183955d-09cc-4459-95fe-d321154a9112
6.56391,3.33262,,Point,LA,OSGOF,Mountain Of Fire And Miracle Mafoluku,LASOIO19,Church,82366a73-3f48-47ea-a0cd-01af7c66f6d6
6.5366,3.36993,,Point,LA,OSGOF,First Baptist Church Shomolu,LASSMU12,Church,82426db2-4c38-45f8-8acb-7f62ac47705d
6.50297,3.32913,,Point,LA,OSGOF,Freedom Christ Mission Ijeshatedo,LASMUN13,Church,824c90f8-d69c-4c22-a2a9-88531a3a3dfb
6.57972,3.34037,,Point,LA,OSGOF,Divine Salvation Maboju,LASOIO20,Church,824da740-948f-45f4-b363-8657701a5d1e
6.53394,3.32917,,Point,LA,OSGOF,Christ Apostolic Church Isolo,LASOIO06,Church,825b2000-205e-436d-af1b-02fd20ac040f
6.48085,3.37657,,Point,LA,OSGOF,Redeemed Christian Church Of God 4 Ebute Metta,LASLMD08,Church,82870770-0860-49d4-abcf-1f21e3be850b
6.46745,3.16675,,Point,LA,OSGOF,Clestial Christian Church Jakande New Site,LASOJO07,Church,82d9a530-12d2-4625-924e-9b511809ca72
6.5036,3.33171,,Point,LA,OSGOF,Divine Apostolic Church Ijeshatedo,LASMUN13,Church,830438d0-2763-41f7-b5db-f831d36dd73a
6.65569,3.29911,,Point,LA,OSGOF,Christ Apostolic Church 2 Ilupeju Titun,LASIOE01,Church,8332d706-bcac-46ad-a556-faffea32ec95
6.54003,3.22712,,Point,LA,OSGOF,Living Bread Church Akesan,LASAMO08,Church,833fc2d0-358a-42db-99b7-f937f7d8aac5
6.4657,3.36266,,Point,LA,OSGOF,C S Movement Ijora,LASAPA01,Church,83488967-23f8-46ca-adb1-c76502092f88
6.49936,3.38413,,Point,LA,OSGOF,Christ Apostolic Church Makoko,LASLMD12,Church,8358934a-d643-4f2f-9cb7-300e8ff9b2ce
6.47613,3.34698,,Point,LA,OSGOF,Last Days Messenger Sari Iganmu,LASAPA03,Church,8384b2d2-20dd-4501-a812-a316b86f23e3
6.51943,3.33068,,Point,LA,OSGOF,Glorious Destiny Ilasamaja,LASOIO13,Church,83d6c312-18e2-49a8-a531-2e9836bb29e1
6.50924,3.37462,,Point,LA,OSGOF,All Saints Church Yaba,LASLMD10,Church,8428ff17-1bbe-42f5-a0ff-727ffb68f6fd
6.64037,3.479327,,Point,LA,eHA_Polio,New Life Gospel Church,LASIKU28,Church,844ad225-cd61-4369-829c-ff918e20ea59
6.56888,3.34511,,Point,LA,OSGOF,Deeper Life Bible Church Ladipo,LASOIO08,Church,846fad2d-f9fc-4bdc-b9c6-9691e5962ee7
6.52188,3.29466,,Point,LA,OSGOF,Dominion Christian Church Oshoru,LASOIO17,Church,84dca5da-074e-40c3-be7d-736cbef42d28
6.55306,3.355,,Point,LA,OSGOF,Fountain Of Life Church Ilupeju,LASMUN09,Church,84e2ef95-0042-49bb-88aa-bf3d33fa6328
6.61165,3.27303,,Point,LA,OSGOF,Gospel Faith Mission Mosan,LASAMO03,Church,8502da11-59d9-42e9-b4a3-72c6c6f7f1e5
6.47559,3.3295,,Point,LA,OSGOF,The Apostolic Church Coker,LASSUE09,Church,85207644-5c05-43a5-b8a2-438baf44f60b
6.67829,3.9844,,Point,LA,OSGOF,Christ The King Church Odo Ayan,LASEPE15,Church,857ff180-cb46-4adb-a8ae-07cf134eff5f
6.57765,3.3412,,Point,LA,OSGOF,St Martins Catholic Church Shogunle,LASOIO20,Church,859d5e61-3788-4d37-ab37-ff929d5f79ac
6.52104,3.32968,,Point,LA,OSGOF,Christ Embassy Church Ilasamaja,LASOIO13,Church,85b0ee02-ccab-45fe-a9f8-f2a74e976e61
6.382434,2.731475,,Point,LA,eHA_Polio,First Born Church,LASBDY10,Church,85c4432e-ebdd-494a-abd2-7d027470f013
6.66049,3.32302,,Point,LA,OSGOF,St Kizito Catholic Church Ifako,LASIOE11,Church,85d9551d-570f-4fc9-bad0-06a261ab1682
6.51391,3.32806,,Point,LA,OSGOF,Redeemed Christian Church Of God Ilasamaja,LASOIO13,Church,85df3db4-3056-4de1-b7f6-1dfe3ae9a356
6.54511,3.37944,,Point,LA,OSGOF,Apostolic Church Orile Pedro,LASSMU03,Church,8631d6e0-dcc9-41f4-9b0b-223f7365dc65
6.53558,3.28278,,Point,LA,OSGOF,Light Chapel Church Agodo,LASAMO18,Church,865c9730-57eb-4bb4-8359-c53f466b06a4
6.45267,3.55569,,Point,LA,OSGOF,Mercy Chapel International Ikota,LASEOA08,Church,8676bfc6-d88a-4582-a6d3-e4ddabf8a219
6.48416,3.18974,,Point,LA,OSGOF,Jesus Fire Ministry Igbo Elerin,LASOJO12,Church,867d6f23-2941-4962-a888-0639a23d6440
6.51608,3.31962,,Point,LA,OSGOF,Redeemed Christian Church Of God 2 Okota,LASOIO13,Church,86ac3f38-890a-4edc-a81f-2b818fc56439
6.53572,3.31108,,Point,LA,OSGOF,Church Of Annunciation Ilamoshe,LASOIO12,Church,86f9c970-a820-4459-a4c7-12b25cd61716
6.63825,3.37779,,Point,LA,OSGOF,Jehovah Witness Isheri,LASKSE12,Church,872be727-932f-4766-99bc-3c80e8a0ab52
6.45847,3.23355,,Point,LA,OSGOF,Dominion Faith Ministry Onireke,LASAON01,Church,8745e47a-6b0a-4f68-899c-f63db37da844
6.56854,3.3448,,Point,LA,OSGOF,Foursquare Gospel Church Ladipo,LASOIO08,Church,876eb7b3-ae95-4946-9c19-448b87b9c434
6.49574,3.3879,,Point,LA,OSGOF,Celestial Church Of God Church Makoko,LASLMD12,Church,877bcb72-1158-44c4-bd45-a2afa69d60c3
6.57964,3.24086,,Point,LA,OSGOF,Redeemed Christian Church Of God Peace,LASAMO15,Church,8782bdde-aa6e-4def-9d29-74302586ba4b
6.59901,3.29429,,Point,LA,OSGOF,Christ Apostolic Church Power Of God Church Egbeda,LASAMO19,Church,87f22500-931a-42ea-bedb-a0bf22a7ff1c
6.5199,3.36226,,Point,LA,OSGOF,Jerusalem Church Of God International Idi Oro,LASMUN05,Church,87fe192e-1702-4c7e-a367-473fae7f2802
6.50962,3.33698,,Point,LA,OSGOF,Four Square Gospel Church Itire,LASMUN17,Church,88202c91-e3cd-4b45-bf6e-c7a49538b433
6.52782,3.36374,,Point,LA,OSGOF,First African Odo Olowo Parish Fadeyi,LASMUN10,Church,8842b7fa-bb72-4d66-b1d1-dea6632bc75a
6.57873,3.34166,,Point,LA,OSGOF,Redeemed Christian Church Of God 1 Shogunle,LASOIO20,Church,887bd689-79a3-493d-ac43-a60aa9dfe41a
6.60881,3.28191,,Point,LA,OSGOF,Redeemed Christian Church Of God Sceptre Of Judah,LASAMO29,Church,88b1460d-9667-46e5-9669-70759cb2d5f5
6.52457,3.36023,,Point,LA,OSGOF,Apostolic Church 1 Idi Oro,LASMUN04,Church,89782d9e-f508-43de-a260-ac0279fcff5e
6.58127,3.95754,,Point,LA,OSGOF,C A C Oke Ibukun Papa,LASEPE03,Church,89a9f7b0-3716-4adc-bbc7-d72e22edc45a
6.54398,3.37654,,Point,LA,OSGOF,Christ The King Church Orile Pedro,LASSMU03,Church,89c7e916-6ad1-401a-9369-6df7bce879a8
6.44325,3.33452,,Point,LA,OSGOF,African Church Ibafon,LASATO04,Church,89ee1ff6-d5f0-4cec-a280-be459b30280c
6.46526,3.33283,,Point,LA,OSGOF,Christ Apostolic Church Alaba,LASATO06,Church,89f2c488-14be-41a4-8322-4d44aa75c127
6.5124,3.34447,,Point,LA,OSGOF,Redeemed Church Shalom Hall,LASMUN17,Church,89ff38fa-c973-4390-b815-5a3eae4d561a
6.46148,3.1862,,Point,LA,OSGOF,St Patric's Catolic Church Alaba Rago,LASOJO14,Church,8a1f1cd2-724d-4a55-b4ee-9eb24f73b420
6.51955,3.34013,,Point,LA,OSGOF,Redeemed Church Peace Parish Abule Igbehin,LASMUN07,Church,8a2b2364-951b-43da-8c8d-e5de2a67efa5
6.50872,3.33626,,Point,LA,OSGOF,Cherubim And Seraphim Church 1 Itire,LASSUE18,Church,8a2defc8-5190-48be-aaa1-8191076a33e1
6.60897,3.35563,,Point,LA,OSGOF,Christ Apostolic Church Alausa,LASIKA04,Church,8a4ac898-e266-4823-8524-ef5fbf3f4ced
6.65542,3.79929,,Point,LA,OSGOF,Mount Zion C And S Church Itoikin,LASEPE09,Church,8a4fb1ed-a34d-45a9-a17c-e7c14d9bd1ed
6.65435,3.3147,,Point,LA,OSGOF,Redeemed Christian Church Of God Old Oko Oba,LASIOE02,Church,8a5042ff-a58c-4a24-ab22-b07eb500455a
6.51481,3.26396,,Point,LA,OSGOF,Christ The Redeemer Church Ijegun,LASAMO24,Church,8a517cc2-61cf-4494-907b-957f2c3b76be
6.66842,3.30475,,Point,LA,OSGOF,The Christ Family Hamadiya,LASIOE01,Church,8ab50062-672f-4903-9138-7d8d7f2c3814
6.50766,3.39197,,Point,LA,OSGOF,The Holy Flock Of Christ Iwaya,LASLMD18,Church,8acf5e36-57f5-4640-ae70-2699060b0335
6.63716,3.71853,,Point,LA,OSGOF,Celestial Church Of Christ Agbele,LASEPE02,Church,8ad15ed1-9e99-42b6-aa9d-cf28406230da
6.50896,3.32153,,Point,LA,OSGOF,Redeemed Christ Church 1 Okota,LASOIO18,Church,8aeb8031-8eae-47a2-90d6-dd6006fed13b
6.61223,3.89912,,Point,LA,OSGOF,C And S Church Of Zion,LASEPE07,Church,8af49475-bce7-49b8-b31c-4a4cff4e4ffa
6.5584,3.24913,,Point,LA,OSGOF,Deeper Life Church Igando,LASAMO23,Church,8b1c76f4-7446-4fc5-aa0a-977d1bf9fa15
6.63371,3.34185,,Point,LA,OSGOF,Life Power Church Ogba,LASIOE10,Church,8b25b8fe-d87e-4547-bdec-58a481af566c
6.47812,3.18647,,Point,LA,OSGOF,Seek Yet The Kingdom Of God Church Igbo Elerin,LASOJO12,Church,8b6972fb-2aa0-4c6b-97f8-7698991b26ee
6.53482,3.37235,,Point,LA,OSGOF,Higher Ground Apostolic Shomolu,LASSMU12,Church,8b769d99-66c3-4d11-a339-0f6c6b86fa59
6.49598,3.12758,,Point,LA,OSGOF,The Root Of David Assembly Church Ijanikin,LASOJO06,Church,8c2510dd-3c78-4dd8-886c-7809aa7f6092
6.65015,3.34761,,Point,LA,OSGOF,Christ Embassy Church Oke Ira,LASIKA10,Church,8c7ba07f-4737-4448-87f9-bad10ce6832d
6.60346,3.27433,,Point,LA,OSGOF,Christ Apostolic Church Orioke Olorun,LASAMO21,Church,8c9e07c7-90a1-4a8c-9387-df42cc1a0b1c
6.52197,3.3497,,Point,LA,OSGOF,Celestial Church Of Christ Central Parish Idi Araba,LASMUN11,Church,8d305bbc-2c64-4317-b0ba-1bc3be8faead
6.53935,3.37463,,Point,LA,OSGOF,Redeemed Christiay Of God Church Orile Shomolu,LASSMU13,Church,8d5501c6-771c-422e-963e-8263c21aca1e
6.68789,3.25963,,Point,LA,OSGOF,Rock Of Salvation Church Ajegunle Ilo,LASAMO11,Church,8d6274a5-3b0c-49ad-b511-d434805df9e2
6.51752,3.34152,,Point,LA,OSGOF,Apostolic English Assembly Abule Igbehin,LASMUN17,Church,8da5c17e-a752-4539-8804-33710b2a9dd9
6.67887,3.71274,,Point,LA,OSGOF,Methodist Church Odo Ayandelu,LASEPE05,Church,8db20457-bec7-4c87-94ed-c4b6b417cc6d
6.46467,3.02838,,Point,LA,OSGOF,United African Method Church Esepe Village,LASBDY08,Church,8dc05460-b4cf-4dd6-a075-16daf7ba1fa2
6.52018,3.34851,,Point,LA,OSGOF,Methodist Church Yaba,LASMUN11,Church,8ddbbddf-5f50-492f-ac9d-d89473464d51
6.52314,3.35928,,Point,LA,OSGOF,Assemblies Of God Church Idi Oro,LASMUN04,Church,8ddd4e74-20f7-49af-b954-efd03a63a240
6.51876,3.35961,,Point,LA,OSGOF,Rhema Church Idi Oro,LASMUN05,Church,8e25f03a-f477-4dd3-acd2-2bb076caeaa2
6.49907,3.38332,,Point,LA,OSGOF,Cherubim And Seraphim Church Alagomeji,LASLMD05,Church,8e2fa90b-d8a3-4f48-9069-23643ae602a5
6.62645,3.35579,,Point,LA,OSGOF,His Purpose Church Agidingbi,LASIKA02,Church,8e5a77ea-8d24-4b06-98a2-44f87f13bb95
6.5315,3.38819,,Point,LA,OSGOF,Hellen Baugh House Church Akoka,LASSMU02,Church,8e5fb4b2-0274-4285-be32-fa0349ecee33
6.52832,3.30102,,Point,LA,OSGOF,Salvation Church Of Lord International Oke Afa,LASOIO03,Church,8ecfbdb5-5a82-476b-a5af-7f9fcbfb29a0
6.49806,3.32869,,Point,LA,OSGOF,Cherubim And Seraphim Church Ijeshatedo,LASSUE02,Church,8f1c5e8c-8cfc-413d-b636-b72683d9094b
6.64524,3.34533,,Point,LA,OSGOF,Lady Of Holy Ghost Oke Ira,LASIKA09,Church,8f2e2538-8ae2-4820-8de8-b6334374bb9a
6.61282,3.31558,,Point,LA,OSGOF,Christ Apostolic Church Oniwaya,LASAGG02,Church,8f375b6f-af4d-4d61-bdaf-72d3bb3d8ba1
6.6455,3.34292,,Point,LA,OSGOF,Mercy Of Turnround,LASIOE09,Church,8f4451f5-1006-43c3-9919-5ba784c4c87b
6.45095,3.24175,,Point,LA,OSGOF,Victory Christian Church Abule Oshun,LASAON05,Church,8f5a77e7-9f32-4a39-9555-7f3e4372647a
6.51391,3.3824,,Point,LA,OSGOF,The Redeemed Christ Church 2 Onike,LASLMD15,Church,8f856024-a280-4c36-9607-8bb5b0170f3a
6.44931,3.48961,,Point,LA,OSGOF,K And S Church 1 Ebute Kate,LASEOA10,Church,8f9b2e81-7251-442f-94ed-fbc789f7085d
6.47664,3.12673,,Point,LA,OSGOF,Foursquare Gospel Church Era Awori,LASOJO07,Church,8fb6f6ef-490d-4ae3-ab40-a25a8b14cabe
6.62571,3.30027,,Point,LA,OSGOF,Pentecostal Mission Isale Odo,LASAGG04,Church,9001f895-013d-4a2f-a8d5-f8aa9022c470
6.45223,3.32576,,Point,LA,OSGOF,Redeemed Christian Church Of God Awodi Ora,LASATO07,Church,90111065-b965-4375-b7c6-8924c32b1831
6.52996,3.37867,,Point,LA,OSGOF,Sinai Christ Chapel Of Glory Shomolu,LASSMU04,Church,9057adfa-ba39-493e-8bda-07fb6ce8fe2d
6.56487,3.335,,Point,LA,OSGOF,Deeper Life Bible Church Mafoluku,LASOIO16,Church,90b0d7cc-7df7-4cf5-a5a9-9f3c1d218d19
6.4217,3.34993,,Point,LA,OSGOF,Mount Zion Church Ilutuntun,LASAON09,Church,90c27850-2582-4caa-8ce3-495d580bb70a
6.53679,3.34525,,Point,LA,OSGOF,Redeemed Church Of God Glory Par,LASMUN19,Church,9124982e-3980-47e8-b5b0-740de302bab4
6.44862,3.33603,,Point,LA,OSGOF,Sowers International Ministries Olodi Apapa,LASATO13,Church,91304434-caab-4cd1-9651-dc7406fca08c
6.53427,3.32763,,Point,LA,OSGOF,Oasis Of Life Isolo,LASOIO06,Church,91580cad-26b7-432b-a923-dc2694cc70c1
6.43121,3.37603,,Point,LA,OSGOF,Catholic Church Sagbokoji,LASAPA02,Church,916cf5bc-8cd5-4c1c-99ac-053adab96773
6.44553,3.49518,,Point,LA,OSGOF,K And S Church 2 Ebute Kate,LASEOA10,Church,91a277cc-bd24-475b-af3f-c46d0963e458
6.53851,3.3082,,Point,LA,OSGOF,Christ Ascension Church 2 Ilamoshe,LASOIO12,Church,92950bad-11e6-4fc1-ba54-eab4a9dc5363
6.40522,3.15585,,Point,LA,OSGOF,African Church Of Beth Agaja Community Riverine,LASOJO15,Church,92951a92-13be-4135-8b42-ea57618116fb
6.42945,3.49268,,Point,LA,OSGOF,Ologo Didan K And S Orile Ilasan,LASEOA13,Church,92a97344-e03a-4a6b-8970-00749d9f1d47
6.56457,3.33903,,Point,LA,OSGOF,Ebenezer Baptist Church Afijalo,LASOIO16,Church,92c09e64-d701-4e8c-829f-56bec5f984b7
6.47779,3.34123,,Point,LA,OSGOF,Word Of Evangelical Mission Orile Iganmu,LASSUE07,Church,9367b461-2f7c-4b06-abd5-b3d3886d649c
6.53814,3.31405,,Point,LA,OSGOF,Christ Ascension Church 1 Ilamoshe,LASOIO12,Church,9414039f-560a-4ede-b92c-276a983b0574
6.471955,3.663618,,Point,LA,eHA_Polio,The Redeemed Church of God,LASEOA18,Church,9463e8d9-55c9-48b5-a277-72583e5f67d1
6.48017,3.35076,,Point,LA,OSGOF,Agape Baptist Church Abebe,LASSUE11,Church,94ffac98-6a58-486c-a8f3-8d314478fd41
6.47442,3.33469,,Point,LA,OSGOF,St Micheal Anglican Church Coker,LASSUE09,Church,950827b6-1422-4b01-8e44-c12715392860
6.48812,3.60587,,Point,LA,OSGOF,Eternal Rock Of Ages,LASEOA02,Church,9515b85f-52c6-4f10-8bf4-f90e73cb88f5
6.60076,3.24269,,Point,LA,OSGOF,Deeper Life Bible Church Ayobo,LASAMO14,Church,9523d3cf-4679-42cb-bc25-9b49cc4f01df
6.59586,3.36431,,Point,LA,OSGOF,Church Of The Lord Oregun,LASIKA15,Church,957471cc-eb99-4f62-98c2-e107451de96f
6.50597,3.38758,,Point,LA,OSGOF,Testimony Church Iwaya,LASLMD18,Church,95f6f07c-8a04-4ada-8cc4-f73b70ddb1d3
6.43088,3.37851,,Point,LA,OSGOF,Redeemed Christian Church Of God Sagbokoji,LASAPA02,Church,95fab91b-2b9d-4d9c-9c90-b6d9e43fea10
6.63997,3.35632,,Point,LA,OSGOF,The Apostolic Church Akiode,LASIKA08,Church,9631d03e-228a-458c-9671-8652217d1cb2
6.50049,3.38836,,Point,LA,OSGOF,Deeper Life Bible Church Makoko,LASLMD12,Church,96328ba7-83bd-4209-9593-4e73782b4994
6.46987,3.34151,,Point,LA,OSGOF,Church Of God Mission Church Amukoko,LASATO11,Church,963b276f-be1d-4334-837b-87f5a46edbe2
6.45012,3.39662,,Point,LA,OSGOF,Holy Cross Cathederal Lagos,LASLID01,Church,96497aae-dbd8-4c3b-9466-25fbb8ebf725
6.43611,2.87952,,Point,LA,OSGOF,Christ The Messiah Church Ajara Seje Town,LASBDY03,Church,969623f2-e3d8-4dc0-9803-d11cc8556f72
6.61079,3.30159,,Point,LA,OSGOF,Go Ye Church Alimosho,LASAMO34,Church,96e1c447-221d-4239-b1dd-771f10f53bf6
6.45622,4.11884,,Point,LA,OSGOF,Foursquare Gospel Church Imoba Oke,LASEPE16,Church,976bff2f-609f-41de-9035-62919228e9cd
6.57846,3.28064,,Point,LA,OSGOF,Christ Apostolic Church Rock Of Salvation,LASAMO28,Church,97705931-76d0-4358-8c9c-4c6b52e473d2
6.58358,3.30669,,Point,LA,OSGOF,Christian Assembly Church Shasha Oguntade,LASAMO30,Church,97b85270-db15-4a1d-8ac1-cfaf9dae6cd9
6.47601,3.34367,,Point,LA,OSGOF,Kingdom Hall Of Jehovah Witness Sari Iganmu,LASAPA03,Church,97d60752-6614-474e-a7e4-ca5a2cccff67
6.55924,3.345,,Point,LA,OSGOF,Christ Gospel Apostolic Church Oshodi,LASOIO11,Church,9806487f-a548-47bf-9e65-b78c2a07ab3a
6.49851,3.24752,,Point,LA,OSGOF,Christ Apostolic Church Ijedodo,LASAMO24,Church,985f24c6-3d49-4887-8875-ca4e005885dc
6.41602,3.35921,,Point,LA,OSGOF,Rccg Siku,LASAPA02,Church,988f691b-955f-411a-96a9-26c12917e778
6.48963,3.34734,,Point,LA,OSGOF,Victory Mount Zion,LASSUE22,Church,99038ec1-c7c1-42c4-bdab-24ee313342d4
6.60537,3.39452,,Point,LA,OSGOF,The Apostolic Church Kosofe,LASKSE09,Church,9911f911-747a-4c43-8a94-0a1bb76ee423
6.52867,3.31742,,Point,LA,OSGOF,Celestial Church Isolo,LASOIO14,Church,9926a44d-aa63-4ed0-a07c-59270af8d78e
6.64655,3.34467,,Point,LA,OSGOF,Redeemed Christian Church Of God Victorious Faith Oke Ira,LASIKA10,Church,99270ef9-a112-441d-ac23-c7a91c92fe97
6.49677,3.38831,,Point,LA,OSGOF,Redeemed Christian Church Of God Makoko,LASLMD12,Church,992f2fb6-8f5b-4ba1-9b55-a0a4f6d5af08
6.53435,3.36427,,Point,LA,OSGOF,Ebenezer Apostolic Church Onipanu,LASMUN10,Church,99712c1b-3e8f-4fdf-9915-146ae00042e7
6.45706,3.55469,,Point,LA,OSGOF,Presbyterian Church Ikota,LASEOA04,Church,99833aaf-83e3-4da2-8b18-37a9d65aed86
6.5525,3.30326,,Point,LA,OSGOF,Redeemed Christian Church Of God 3 Ageke,LASOIO02,Church,99c991e1-db56-45e7-8fc7-e4f19fc85545
6.47252,3.12271,,Point,LA,OSGOF,St Peter's Anglican Church Era Awori,LASOJO07,Church,99d748fd-7d2f-419a-9480-13bb4bc080fb
6.46438,3.35182,,Point,LA,OSGOF,Catholic Church Oridilu,LASATO05,Church,9a274719-241b-438a-a582-014abe1b54c7
6.61306,3.30608,,Point,LA,OSGOF,The Apostolic Church Papa Ashafa,LASAGG10,Church,9a297ce0-81f2-4420-badf-15b0963f128c
6.491,3.32323,,Point,LA,OSGOF,The Redeemed Evangelical Mission Trem Odofin Park Estate,LASAON04,Church,9a6bcfab-a4c1-4ffd-ae3b-64976d180c5f
6.55104,3.27599,,Point,LA,OSGOF,Foursquare Gospel Church Egbe,LASAMO20,Church,9a81f3e0-9897-4392-b02a-a151d068b027
6.51716,3.33818,,Point,LA,OSGOF,Apostolic Church Power Of Mercy,LASMUN17,Church,9a953576-8999-4ffd-adf9-da3e3cc24f79
6.56743,3.33545,,Point,LA,OSGOF,Foursquare Gospel Church Ewu Tuntun,LASOIO08,Church,9ad0e5b7-d49c-46f3-ad30-82b92dbaf4d3
6.64477,3.71563,,Point,LA,OSGOF,Owu Methodist Church Owu,LASEPE01,Church,9ae20953-70e6-4e0f-85ed-e95ba1c7abe8
