latitude,longitude,altitude,geometry,state_code,source,name,ward_code,poi_type,global_id
6.50066,3.38868,,Point,LA,OSGOF,Olalekan Olorunsogo Mosque,LASLMD12,Mosque,51a52eb1-ce0f-4a6d-a738-3be2da21079a
6.40882,3.38123,,Point,LA,OSGOF,Oloruntosin Mosque Abagbo,LASAPA02,Mosque,51d04fa0-901e-41b1-827b-08eebebeaf9d
6.53417,3.37742,,Point,LA,OSGOF,Okesuna Central Mosque,LASSMU11,Mosque,521b34e9-b7e6-484a-a68a-73ca6af84d3e
6.47721,3.34862,,Point,LA,OSGOF,Opefoluwa Central Mosque,LASAPA12,Mosque,52f1a6ce-a125-41a4-a24f-986d6d74f57d
6.59261,3.40066,,Point,LA,OSGOF,Awakesin Mosque,LASKSE03,Mosque,53e65dac-c31d-4ecb-a7bd-7ef53ce41a18
6.52435,3.29302,,Point,LA,OSGOF,Rahmotullah Mosque,LASOIO17,Mosque,53f590de-cc25-4ac4-93ae-a2d4b07a3198
6.61032,3.28499,,Point,LA,OSGOF,Community Mosque Sagari,LASAMO29,Mosque,549644f7-cfc4-4185-84a3-71ece359d581
6.49924,3.39521,,Point,LA,OSGOF,Ogooluwa Mosque,LASLMD02,Mosque,549a2d64-3e0b-456a-9815-8e5e912c0ed5
6.49479,3.3265,,Point,LA,OSGOF,Oloro Mosque Ijeshatedo,LASSUE02,Mosque,553f5bb1-69f5-48af-a0ea-463426512d75
6.68492,3.26037,,Point,LA,OSGOF,Alkaothar Islamic Mosque,LASAMO11,Mosque,55cb2fa7-c5a6-40cd-a9e4-080dcee6e8e8
6.61122,3.35587,,Point,LA,OSGOF,Alausa Central Mosque,LASIKA04,Mosque,55d1853d-8d61-4016-bc15-5414a35fdd29
6.53794,3.37467,,Point,LA,OSGOF,Idera Mosque,LASSMU13,Mosque,57243966-1766-4643-a43b-e76c39d6a82b
6.53293,3.39619,,Point,LA,OSGOF,Ja Maat Ansharu Nuru Islamiyat Mosque,LASSMU10,Mosque,581015b2-69ba-422b-a875-27fde2882ddf
6.52271,3.33249,,Point,LA,OSGOF,Araromi Mosque Ilasamaja,LASOIO13,Mosque,582291a4-8a5f-432c-a1f7-88ecce138164
6.5296,3.32689,,Point,LA,OSGOF,Jamma'at Ul Islamiyya Mosque,LASOIO05,Mosque,585ce94b-3285-4b8e-8a1a-1356566fc4ee
6.47001,3.35823,,Point,LA,OSGOF,Ifelodun Mosque Badia,LASAPA11,Mosque,58b9bfb4-c2b2-4da6-acc2-6aca52fdcdd3
6.44023,3.12652,,Point,LA,OSGOF,Ishagira Central Mosque,LASOJO02,Mosque,58f9f8d2-9155-46a1-a702-fabdc44da24d
6.55793,3.34688,,Point,LA,OSGOF,Aduramgba Central Mosque,LASOIO11,Mosque,59740aa8-3191-4b89-a886-7cbd786df654
6.46471,3.32849,,Point,LA,OSGOF,Araromi Mosque Alaba,LASATO14,Mosque,5998be1c-6740-4b08-a279-3ed9493ab9a2
6.54843,3.37015,,Point,LA,OSGOF,Olumakmi Obanikoro Mosque,LASSMU15,Mosque,5a6450eb-902c-40af-8105-d523a4833800
6.52377,3.35869,,Point,LA,OSGOF,Sababu Deen Mosque,LASMUN04,Mosque,5aabf68c-2ad9-4a41-aa77-48db427c8375
6.52943,3.31953,,Point,LA,OSGOF,Ike Oluwa Mosque,LASOIO05,Mosque,5acdade5-1fa8-4720-a6a1-e06d9b402558
6.61169,3.32283,,Point,LA,OSGOF,Oniloro Mosque,LASAGG05,Mosque,5b69fdae-26a6-458d-8d93-3d9e1fa8d122
6.46686,3.34047,,Point,LA,OSGOF,Turner Mosque,LASATO05,Mosque,5b6fd86b-aa69-47db-b36b-12f4ce920396
6.61726,3.32002,,Point,LA,OSGOF,Olorunkemi Mosque Oniwaya,LASAGG02,Mosque,5c022bd3-b9af-44a0-b7de-ba65b6330efc
6.4124,3.36434,,Point,LA,OSGOF,Muhammadiya Mosque Oko Ata Community,LASAPA02,Mosque,5c489dbc-2393-4ad2-8640-42b987b470b5
6.48302,3.34171,,Point,LA,OSGOF,Ifelodun Mosque Orile Iganmu,LASSUE19,Mosque,5d212509-95ee-471a-a867-e16009c33b20
6.55763,3.33104,,Point,LA,OSGOF,Central Mosque Makinde,LASOIO15,Mosque,5e0471e1-a824-4dbe-aca2-ce2bba0c677d
6.53216,3.38137,,Point,LA,OSGOF,Albarka Central Mosque,LASSMU11,Mosque,5e47338d-d43c-4ece-9be2-51896b5442ed
6.62372,3.32344,,Point,LA,OSGOF,Hausa Central Mosque Sango Agege,LASAGG01,Mosque,5f77f023-ea34-44de-b007-67d0243fba41
6.46326,3.11311,,Point,LA,OSGOF,Alhaji Abanini Central Mosque,LASOJO03,Mosque,5f9a574c-b8bb-4db2-b2ec-eeb0735db395
6.53587,3.37171,,Point,LA,OSGOF,Somolu Central Mosque,LASSMU12,Mosque,613596f5-de87-4801-a12f-3478d827acff
6.52981,3.30326,,Point,LA,OSGOF,Modinat Ibrahim Nasse Mosque,LASOIO03,Mosque,6168ff89-6288-4bd4-8c92-b4f6eb7e0a9c
6.46239,3.35692,,Point,LA,OSGOF,Alhaji Magbede Central Mosque,LASAPA01,Mosque,62062296-637f-4ecd-b09b-885d522337ce
6.64398,3.32559,,Point,LA,OSGOF,Olorunkemi Mosque Ifako,LASIOE06,Mosque,62fdba63-50bc-438d-879b-690655a9839c
6.57915,3.34141,,Point,LA,OSGOF,Maboju Street Mosque,LASOIO20,Mosque,63f3403c-633e-4b56-b274-904cfe77aa2c
6.51743,3.34679,,Point,LA,OSGOF,Olanrewaju Fiwakesin Mosque,LASMUN11,Mosque,6492a047-1027-49ab-af3c-66d1fb864545
6.41206,3.11386,,Point,LA,OSGOF,Ibode Central Mosque,LASOJO15,Mosque,649b130c-5d10-4b68-8c64-f1b38b73514c
6.53549,3.3846,,Point,LA,OSGOF,Oluwakemi Towo Towo Mosque,LASSMU14,Mosque,65684c62-0ae0-4e1c-960d-ec189f293f2d
6.53257,3.27884,,Point,LA,OSGOF,Agodo Central Mosque,LASAMO18,Mosque,65b554b6-0f30-4cbc-98c8-aaa740be484f
6.54954,3.25919,,Point,LA,OSGOF,Olorun Tosin Central Mosque,LASAMO25,Mosque,6648e3ef-da93-4203-bd8a-438ca4372a9b
6.47002,3.34658,,Point,LA,OSGOF,Amukoko Mosque 4,LASATO12,Mosque,664fb71a-59fb-4893-b91b-44b5633f75f9
6.53004,3.35848,,Point,LA,OSGOF,Ansar U Deen Central Mosque,LASMUN03,Mosque,66a771d6-f104-4b7f-881e-47d9b3ce945f
6.48898,3.58074,,Point,LA,OSGOF,Oke Ira Nla Central Mosque,LASEOA02,Mosque,687625e7-b21b-41ff-8238-0dba9ee26f9a
6.54315,3.37818,,Point,LA,OSGOF,Alahu Lateef Mosque,LASSMU06,Mosque,692619bf-e30e-47aa-a23f-cbd23f1912ec
6.5191,3.34992,,Point,LA,OSGOF,Idi Araba Central Mosque,LASMUN05,Mosque,69308dad-9545-4406-b00f-8ecda6ca7288
6.6487,3.35743,,Point,LA,OSGOF,Ogo Oluwa Mosque,LASIKA08,Mosque,69548581-f8fe-49a3-a5a2-5999dc6e6ac4
6.51416,3.32745,,Point,LA,OSGOF,Taoheed Central Mosque,LASOIO13,Mosque,699218af-6a2b-4c65-b56b-70117dec78b9
6.44347,3.26078,,Point,LA,OSGOF,Ar Rahman Central Mosque,LASAON08,Mosque,69cc4e90-29e1-4a07-8a45-cd52aaec5458
6.44616,3.32251,,Point,LA,OSGOF,Olodi Apapa Mosque 3,LASATO09,Mosque,69d54c9e-bc23-4e89-8259-8a0274376faf
6.44476,3.32935,,Point,LA,OSGOF,Ibafon Mosque 3,LASATO09,Mosque,6a093ad9-83b9-4cac-a0c0-ad5f3fae0d74
6.53135,3.3705,,Point,LA,OSGOF,Temidire Mosque Alade,LASSMU08,Mosque,6a2ce2a4-ae2f-49df-bf2a-c930aceb86ec
6.45635,3.34064,,Point,LA,OSGOF,Onibaba Mosque 1,LASATO02,Mosque,6a5d8e7e-0cf8-419d-acb4-cfbcd67f6361
6.60903,3.43497,,Point,LA,OSGOF,Odo Ogun Centre Mosque,LASKSE14,Mosque,6aabdb64-67f1-484d-b342-1ff2b1d91d24
6.47475,3.17425,,Point,LA,OSGOF,Afromedia Central Mosque,LASOJO01,Mosque,6b3f9d64-44ba-4e1f-b30c-9d96a5f46ac1
6.49884,3.24733,,Point,LA,OSGOF,Community Central Mosque Ijedodo,LASAMO24,Mosque,6b840405-47c4-4668-b8ed-84c14fe360a7
6.52164,3.34945,,Point,LA,OSGOF,Second Idi Araba Central Mosque,LASMUN11,Mosque,6bc2a870-7ce6-4e3c-9534-17ee45c8b701
6.42429,4.11957,,Point,LA,OSGOF,Shiribiwon Central Mosque,LASIUI11,Mosque,6c2196c4-e30c-4666-b379-fcd07b52d271
6.67768,3.71292,,Point,LA,OSGOF,Odo Ayandelu Mosque,LASEPE05,Mosque,6c2dcd27-825f-4bb2-8514-c0a2b9555a99
6.44955,3.34118,,Point,LA,OSGOF,Olodi Apapa Mosque 4,LASATO13,Mosque,6d2f6be4-00d0-4acd-9353-d7826ffad570
6.46357,3.34204,,Point,LA,OSGOF,Amukoko Mosque 1,LASATO05,Mosque,6d408937-366f-4fed-9880-711068f3fb1c
6.50312,3.35742,,Point,LA,OSGOF,Araromi Mosque Surulere,LASSUE23,Mosque,6d9c6479-4797-4398-9227-e82812de883a
6.5256,3.36636,,Point,LA,OSGOF,Kajola Central Mosque,LASMUN02,Mosque,6de289aa-d173-4c54-a396-38357c833a3c
6.57784,3.37059,,Point,LA,OSGOF,Wasimi Community Central Mosque,LASIKA18,Mosque,6df273a9-7687-4847-a94e-b3008d1caacd
6.43443,3.5237,,Point,LA,OSGOF,Igbo Efon Central Mosque,LASEOA15,Mosque,6e1278b9-49b5-4e2d-a65d-540ef19d7f5c
6.58766,3.23794,,Point,LA,OSGOF,Fiwakesin Central Mosque,LASAMO15,Mosque,6e350f87-8c92-48bc-ab3f-b05b947cf92f
6.46654,3.28174,,Point,LA,OSGOF,Central Mosque Fisebillilai,LASAON14,Mosque,6e535511-385c-4f28-b58e-1c120d490307
6.52389,3.36139,,Point,LA,OSGOF,Nawarudeen Mosque,LASMUN04,Mosque,6eb7d617-c954-4a4d-b184-f8cf2f8f5117
6.4536,3.39636,,Point,LA,OSGOF,The Brazilian Mosque,LASLID16,Mosque,6f8a248c-d2e7-448d-a19b-fa256775727b
6.46959,3.34622,,Point,LA,OSGOF,Amukoko Mosque 3,LASATO12,Mosque,6f918042-6dee-458e-9460-2de959e067ac
6.48824,3.35163,,Point,LA,OSGOF,Iponri Estate Central Mosque,LASSUE11,Mosque,6f9b7265-ee52-40d4-a973-445f4fd579e1
6.61984,3.30859,,Point,LA,OSGOF,Olorungbebe Mosque 2,LASAGG10,Mosque,70d7071c-6d81-4160-b0a3-0533175246ca
6.51672,3.71586,,Point,LA,OSGOF,Ladeba Community Central Mosque,LASEPE12,Mosque,71266fae-3246-4c5a-aa79-7029cd1ebfea
6.58067,3.40873,,Point,LA,OSGOF,Agboyi Central Mosque,LASKSE02,Mosque,71b8670f-8194-4475-9bb8-65591df24229
6.52828,3.3178,,Point,LA,OSGOF,Pako Busstop Mosque,LASOIO14,Mosque,72575661-ee6b-41e8-b4bf-a1156b038c97
6.44443,3.32976,,Point,LA,OSGOF,Ibafon Mosque 2,LASATO09,Mosque,72603b93-fa8a-4475-8391-a7b4749c0717
6.53617,3.32694,,Point,LA,OSGOF,Ashiriabo Mosque,LASOIO06,Mosque,72a47ce4-fb5a-4774-9cf0-b6b27add271c
6.57066,3.34423,,Point,LA,OSGOF,Opeloyeru Mosque Ladipo,LASOIO08,Mosque,72bdca18-0d68-4650-ab05-feb0a3535c4b
6.45212,3.35022,,Point,LA,OSGOF,Olodi Apapa Mosque 1,LASATO16,Mosque,72c6b94a-279a-4152-b26f-191b27540567
6.54401,3.39301,,Point,LA,OSGOF,Albarka Mosque 2,LASSMU03,Mosque,730f6397-091d-4ec4-aeef-48681891d371
6.45557,3.39765,,Point,LA,OSGOF,Mumuni Oloko Mosque,LASLID16,Mosque,736f26eb-1595-45c8-8867-ae74f47a83bc
6.50692,3.35654,,Point,LA,OSGOF,Oluwalowi Central Mosque,LASSUE06,Mosque,741ce4b0-d2d8-4cd6-ad79-6583f6700beb
6.67707,3.98506,,Point,LA,OSGOF,Oke Magba Central Mosque,LASEPE15,Mosque,7443e5b2-347d-4afb-8120-1be8c5e53fdd
6.52731,3.37584,,Point,LA,OSGOF,Asbiaro Central Mosque,LASLMD01,Mosque,744fe865-7f10-4fad-aaa6-37a6d366d4f9
6.55234,3.30987,,Point,LA,OSGOF,Ogunde Street Mosque,LASOIO12,Mosque,74686304-eaf0-4e1a-b7d2-94cc8fa5b15f
6.45341,3.15895,,Point,LA,OSGOF,Ike Oluwapo Mosque,LASOJO14,Mosque,749aea82-27a6-48c8-ac60-d043425f241b
6.46733,3.3567,,Point,LA,OSGOF,Obale Central Mosque,LASAPA06,Mosque,74ed37bd-a51d-4496-a073-83fcc892f84c
6.45387,3.21524,,Point,LA,OSGOF,Mfib International Central Mosque,LASOJO08,Mosque,75455a35-e258-41b2-aa9c-70dcf14663e6
6.52774,3.32311,,Point,LA,OSGOF,Ahmadiyya Muslim Jamm'at Mosque,LASOIO14,Mosque,754f59ed-bba6-42e6-b509-53cc59f75a60
6.45323,3.21197,,Point,LA,OSGOF,Ira Quarter Central Mosque,LASOJO08,Mosque,764afd28-d598-4e1e-81e6-4edb9117502b
6.55649,3.34505,,Point,LA,OSGOF,Owoseni Mosque Orile Oshodi,LASOIO11,Mosque,765fd182-7a4e-4115-b076-5552e45d9552
6.60953,3.35646,,Point,LA,OSGOF,Alausa Mosque,LASIKA04,Mosque,77065a1c-5e12-4bcc-8c67-1ab2646d23c0
6.52886,3.35877,,Point,LA,OSGOF,Temidayo Central Mosque,LASMUN03,Mosque,77210145-85f7-4657-9713-bb6aac261fc9
6.53727,3.39124,,Point,LA,OSGOF,Bosere Mosque Bariga,LASSMU03,Mosque,779c486d-3ab5-4f47-ba68-eb4b1f165dd1
6.45621,3.38933,,Point,LA,OSGOF,Quranic Central Mosque,LASLID02,Mosque,78008c0d-2394-404b-b4a1-23c7be5a9b82
6.46034,3.32777,,Point,LA,OSGOF,Layeni Central Mosque,LASATO14,Mosque,780d9c95-a069-4ea1-8aee-fe5e0644cb49
6.51799,3.33826,,Point,LA,OSGOF,Albarika Central Mosque,LASMUN17,Mosque,781350fe-4130-4143-8a8a-89c6fe5ac301
6.44494,3.41792,,Point,LA,OSGOF,Syrian Mosque,LASEOA16,Mosque,79257787-fdf8-4ffa-8f22-12a1dcc5b40e
6.51546,3.36104,,Point,LA,OSGOF,Nasrul Lahi Faith Mosque,LASMUN05,Mosque,794b58bb-ff98-44bd-9b5d-e2870c39673d
6.62284,3.32424,,Point,LA,OSGOF,Seriki Mosque,LASAGG13,Mosque,79532452-9f61-4c8f-b509-bfaacdbd94c8
6.49601,3.33685,,Point,LA,OSGOF,Oluwakemi Mosque Aguda,LASSUE12,Mosque,79809052-7d57-41cb-9cea-e33986a5c799
6.50811,3.32699,,Point,LA,OSGOF,Ansar Ud Deen Central Mosque Itire,LASMUN13,Mosque,79ea1b77-995f-455b-bdfb-03bdd6482fce
6.5571,3.3285,,Point,LA,OSGOF,Mufis Mosque,LASOIO15,Mosque,7ab1529c-b5fa-4391-bc57-1ecc7ddaff28
6.45315,3.51957,,Point,LA,OSGOF,Ojomu Central Mosque,LASEOA04,Mosque,7bab9c3f-5ace-42de-94a9-ebb1caefb2a3
6.54546,3.26653,,Point,LA,OSGOF,Ikotun Central Mosque,LASAMO25,Mosque,7bc6a64e-2c9c-4ecf-95aa-c514ca825fa7
6.62064,3.50384,,Point,LA,OSGOF,Oriwu Central Mosque,LASIKU20,Mosque,7c398ba9-f87c-4d61-b583-846796b3b620
6.45898,3.2282,,Point,LA,OSGOF,Gojere Central Mosque,LASOJO08,Mosque,7cd3838e-baaf-4435-86b2-822fd7a0399c
6.49712,3.38647,,Point,LA,OSGOF,Makoko Central Mosque,LASLMD12,Mosque,7d3283dc-9d65-40bd-bbfc-ffac7fb095e2
6.63169,3.3128,,Point,LA,OSGOF,Olorungbebe Mosque 1,LASAGG12,Mosque,7d3fe3ab-9e71-4938-824d-cec3d5426377
6.62789,3.31585,,Point,LA,OSGOF,Olorunkemi Mosque Magbon,LASAGG07,Mosque,7db9692a-da0e-4f6c-8842-f0aced604a7e
6.62544,3.29989,,Point,LA,OSGOF,Ike Olwa Mosque Isale Odo,LASAGG04,Mosque,7f2d9696-9055-45dd-8cda-19dc48215b25
6.618,3.33159,,Point,LA,OSGOF,Ifelodun Mosque Ajegunle,LASAGG13,Mosque,7f7a21c2-1535-45fb-8d49-b7f55a5fb602
6.43845,3.47479,,Point,LA,OSGOF,Lekki Central Mosque,LASEOA10,Mosque,7ffd604d-f197-433f-8ff2-d138ade2ad69
6.41988,3.14296,,Point,LA,OSGOF,Ojorin Central Mosque,LASOJO09,Mosque,81268e59-53f2-419a-b22a-7825b3bfbb12
6.4413,3.33543,,Point,LA,OSGOF,Owoseni Mosque Ibafon,LASATO04,Mosque,81bd08cd-70e8-4866-8975-3090b810af5f
6.57209,3.34333,,Point,LA,OSGOF,Jundullah L Islamiyya Mosque,LASOIO08,Mosque,820d77d8-3862-4c51-a08c-d2b18bb56444
6.42539,3.63914,,Point,LA,OSGOF,Mopo Ijebu Central Mosque,LASIUI04,Mosque,820fd1a7-be75-40d6-bf81-655247f74b47
6.6128,3.3146,,Point,LA,OSGOF,Dopemu Central Mosque,LASAGG02,Mosque,840a2882-e134-4e46-a1e6-1c911663fe91
6.51777,3.34855,,Point,LA,OSGOF,Alhaji Bagudu Mosque,LASMUN11,Mosque,84225846-b068-41b4-9cb9-0cc410ae5e86
6.46405,3.3439,,Point,LA,OSGOF,Nurudeen Mosque Amukoko,LASATO05,Mosque,844b2c56-5113-4042-806b-730bebd24fc4
6.62255,3.32545,,Point,LA,OSGOF,Agege Central Mosque,LASAGG06,Mosque,85de335d-43ce-47a3-bff2-1878f2e09fe5
6.428418,3.558926,,Point,LA,eHA_Polio,Anuoluwa Central Mosque,LASEOA08,Mosque,85de5784-f277-4026-93d4-c0150b1b80e6
6.49835,3.97153,,Point,LA,OSGOF,Emu Community Central Mosque,LASIUI07,Mosque,86174ac4-f57c-4d24-b879-fa2e78402414
6.46067,3.39033,,Point,LA,OSGOF,Ansqar Ul Islam Mosque,LASLID10,Mosque,863018a1-ea99-4a01-9672-8d85e9a236a7
6.62135,3.25203,,Point,LA,OSGOF,Ikola Central Mosque,LASAMO07,Mosque,863a7537-50be-45b4-916c-06b82fe5875c
6.44983,3.54841,,Point,LA,OSGOF,Ikota Central Mosque,LASEOA04,Mosque,8646463a-823e-48f4-9279-8a59f8f7db66
6.4648,3.34637,,Point,LA,OSGOF,Amukoko Central Mosque,LASATO05,Mosque,87286638-c29e-40b0-b50c-77bf20886111
6.54018,3.39278,,Point,LA,OSGOF,Jagunmolu Central Mosque,LASSMU16,Mosque,87990c73-8f2c-4ac3-8f0f-1ea08a0bbfdf
6.62775,3.91455,,Point,LA,OSGOF,Sala Community Mosque,LASEPE09,Mosque,87bff341-335c-4322-8792-6ee5b7329023
6.4816,3.3784,,Point,LA,OSGOF,Ololodana Mosque,LASLMD08,Mosque,88449bb1-efa8-4231-8d4a-337cf1445ed9
6.61067,3.30403,,Point,LA,OSGOF,Oladiya Mosque,LASAMO12,Mosque,88a617d9-a7b7-48c6-aa6c-ebe92e46d923
6.55419,3.30698,,Point,LA,OSGOF,Olorunkemi Mosque Ageke,LASOIO02,Mosque,89403366-8d25-4b88-8614-ca8c9563dcfb
6.48427,3.38844,,Point,LA,OSGOF,Ibikunle Ojikutu Mem Central Mosque,LASLMD07,Mosque,89dbbde5-0ae7-40d3-83f1-490be941a111
6.60804,3.39682,,Point,LA,OSGOF,Mile 12 Central Mosque,LASKSE20,Mosque,89e89912-d2a8-4254-97f7-b8e9439bdea0
6.46467,3.35759,,Point,LA,OSGOF,Ojora Central Mosque,LASAPA01,Mosque,89f6f15f-1ecd-4cc2-a6bf-3cf981beac78
6.46025,3.33555,,Point,LA,OSGOF,Oloro Mosque Layeni,LASATO03,Mosque,8a0a7fc7-0691-4cf3-8e47-322279cf09e7
6.64028,3.34543,,Point,LA,OSGOF,Morkaz Onikewunla Mosque,LASIKA01,Mosque,8a0cef76-2ae5-4261-a90a-46aea0f20395
6.45819,3.34217,,Point,LA,OSGOF,Onibaba Mosque 2,LASATO02,Mosque,8a674f58-d10c-4341-9a00-8c656453d351
6.54602,3.39235,,Point,LA,OSGOF,Tawakalitu Central Mosque Gbagada Apelehin,LASSMU03,Mosque,8aa73d2d-8f5d-4a41-9464-95bd25995409
6.5321,3.36287,,Point,LA,OSGOF,Amadiya Muslim Centenary Esin Mosque,LASMUN10,Mosque,8b6e9f77-0faa-4ce8-857c-ad164b361845
6.61692,3.37475,,Point,LA,OSGOF,Oluwakemi Mosque Shangisha,LASKSE21,Mosque,8bd67cec-c5a2-474b-ba02-129b93e4a5ff
6.5817,3.40807,,Point,LA,OSGOF,Agboyi 3 Central Mosque,LASKSE02,Mosque,8bf7570e-7626-40a3-a3c7-f133068abbaf
6.62762,3.77309,,Point,LA,OSGOF,Orugbo Central Mosque,LASEPE17,Mosque,8bfe31cb-1189-4d22-978e-697859e7ccca
6.61953,3.33068,,Point,LA,OSGOF,Ike Oluwa Mosque Ajegunle,LASAGG13,Mosque,8c7fd6b5-c5ae-4da7-abbe-9a26eed575a4
6.62454,3.32469,,Point,LA,OSGOF,Markaz Sheih Mosque,LASAGG13,Mosque,8dd0bf33-f3a0-4b70-a3df-ad603269a33e
6.65438,3.31544,,Point,LA,OSGOF,Allah Muhammed Mosque,LASIOE02,Mosque,8e3dbe3e-3acc-4fbf-8c12-9d4647fbbd6d
6.45468,3.39663,,Point,LA,OSGOF,Eiyekorin Mosque,LASLID16,Mosque,8fb3445e-8567-40f7-942a-7605c2be664c
6.52863,3.35464,,Point,LA,OSGOF,Mushin Central Mosque,LASMUN03,Mosque,8fb72cab-1126-440f-bb55-f7912de82398
6.45714,3.39251,,Point,LA,OSGOF,Isale Gangan Mosque,LASLID03,Mosque,8fe4b66d-ba14-4a79-99a5-30d1fafc95f7
6.67018,4.00478,,Point,LA,OSGOF,Ilara Central Mosque,LASEPE10,Mosque,90541c7e-79b9-4c75-b4b9-44ffd2819d5b
6.62292,3.32544,,Point,LA,OSGOF,Al Ansar Mosque,LASAGG06,Mosque,90a6493b-b65c-4f6f-8d5b-0019729317a3
6.45202,3.40053,,Point,LA,OSGOF,Ibukun Ola Oluwa Mosque,LASLID06,Mosque,91195606-748c-4ed5-a577-9685fd76b575
6.47984,3.34079,,Point,LA,OSGOF,Orile Iganmu Central Mosque,LASSUE19,Mosque,913436b9-8663-4966-adf5-d675ee1bf3d3
6.40859,3.3054,,Point,LA,OSGOF,Abule Elepa Central Mosque,LASAON06,Mosque,9142e6e2-81c5-41b0-bf70-76d09280bfbc
6.61455,3.31166,,Point,LA,OSGOF,Opeloyeru Mosque Papa Ashafa,LASAGG10,Mosque,91859cc9-9df5-46b2-aaba-f265de5ba3b8
6.54854,3.29749,,Point,LA,OSGOF,Opeloyeru Mosque Agbaka,LASOIO10,Mosque,92cb6114-a396-45ed-9167-2b24a9a1194f
6.48421,3.37073,,Point,LA,OSGOF,Modrasat Teniwir Deen L Arobiy Mosque,LASLMD06,Mosque,931420b8-15eb-4685-9679-411528bce12a
6.5934,3.28838,,Point,LA,OSGOF,Al Barudeen Central Mosque,LASAMO19,Mosque,9341b498-058e-4397-99d2-6a8b03221667
6.60215,3.38929,,Point,LA,OSGOF,Irewolede Community Mosque,LASKSE19,Mosque,9372a398-ebb2-49df-8547-47a48d43cb37
6.45525,3.3895,,Point,LA,OSGOF,Obadina Mosque,LASLID02,Mosque,9409e20f-8a7b-413e-b60f-3a8eea8d8357
6.50439,3.32524,,Point,LA,OSGOF,Hasbunalahu Mosque,LASMUN13,Mosque,94418be7-830d-4a84-b47c-8e55fb35b18c
6.46005,3.38686,,Point,LA,OSGOF,Ereko Mosque,LASLID14,Mosque,96254a8a-3a20-4e78-ae6a-156bcf990f48
6.62567,3.31673,,Point,LA,OSGOF,Olorun Nisola Mosque,LASAGG07,Mosque,969de1bb-dc3a-45e0-acf0-131737a4820d
6.59951,3.29248,,Point,LA,OSGOF,Egbeda Central Mosque,LASAMO10,Mosque,971ef5b0-81c2-4130-9f7b-0dfb5b98b029
6.46416,3.31258,,Point,LA,OSGOF,Muslim Community Central Mosque,LASAON13,Mosque,9848ebbe-4d12-44f2-939a-2d8f92ff4fe6
6.66525,3.30211,,Point,LA,OSGOF,Jamhiyat Nimotalahi Mosque,LASIOE01,Mosque,98cc2549-b9e8-4b3a-aec1-fa1af3e40b85
6.53762,3.36383,,Point,LA,OSGOF,Alebiosun Central Mosque,LASMUN18,Mosque,994605fd-5136-4a28-8e72-4396ca01afa8
6.45739,3.38773,,Point,LA,OSGOF,Lagos Central Mosque,LASLID14,Mosque,99b82490-0d1d-4f8e-8be5-1ec9ec57f51f
6.46384,3.34258,,Point,LA,OSGOF,Akorede Mosque Amukoko,LASATO05,Mosque,99bb3841-6783-42fd-b4e1-bb1b92ad4898
6.5361,3.36403,,Point,LA,OSGOF,Alhaji Qudus Adekunle Mosque,LASMUN18,Mosque,9b3ca3e5-6fec-4786-ae61-360106863c3b
6.61737,3.50512,,Point,LA,OSGOF,Igbo Oluwo Mosque,LASIKU17,Mosque,9b4517cb-1831-4b49-8fbb-fff59dcd9def
6.6232,3.98508,,Point,LA,OSGOF,Poka Central Mosque,LASEPE14,Mosque,9b5fb45f-8fbc-42b8-814d-2349c7010778
6.45307,3.24542,,Point,LA,OSGOF,Ashogun Central Mosque,LASAON01,Mosque,9b6b222e-3147-4308-b4bf-fec85da00d03
6.55142,3.33873,,Point,LA,OSGOF,Salaudeen Mosque,LASOIO01,Mosque,9c05d89a-6e82-432f-b509-8253a9659ead
6.4666,3.33782,,Point,LA,OSGOF,Kamoruden Mosque,LASATO06,Mosque,9c67af17-5e54-499d-8243-84ccedf45c33
6.54023,3.34606,,Point,LA,OSGOF,Husseiniyya Central Mosque,LASMUN19,Mosque,9c974364-64fe-4d43-b5c1-3bc55e649f89
6.51274,3.32551,,Point,LA,OSGOF,Okasoso Oluhun Mosque,LASOIO13,Mosque,9d600fa0-26b2-495f-b4d6-2b8283c5ab77
6.44491,3.22608,,Point,LA,OSGOF,Tedi Central Mosque,LASOJO08,Mosque,9d64704e-10d2-456d-8d20-6b750b453835
6.41196,3.25507,,Point,LA,OSGOF,Ratibi Central Mosque,LASAON06,Mosque,9d71404c-a8c7-4914-a7da-678f58079d4d
6.45638,3.34972,,Point,LA,OSGOF,Ajegunle Mosque 1,LASATO01,Mosque,9d95a340-09ed-4908-8a67-756aaa3c24b3
6.53884,3.37079,,Point,LA,OSGOF,Olero Mosque,LASSMU09,Mosque,9dbd2675-3b55-4d55-9fae-ccbf7942042e
6.44387,3.33879,,Point,LA,OSGOF,Alakoto Mosque 1,LASATO04,Mosque,9eaac625-a48d-4959-a01f-385df19fabd4
6.56376,3.33189,,Point,LA,OSGOF,Mafoluku Mosque 2,LASOIO19,Mosque,9fc9ad6c-b390-46a7-900a-96334cb9f56f
6.51045,3.2008,,Point,LA,OSGOF,Iba New Central Mosque,LASOJO04,Mosque,a049b3e2-f905-400b-8668-798e88db2a6a
6.44668,3.37187,,Point,LA,OSGOF,Ajumoni Central Mosque Apapa,LASAPA04,Mosque,a089c024-4aeb-4623-8526-7ab1a42a1eba
